"subject_id","trial_type","trial_type_order","trial_index","question_index","response","itemA","itemB","categoryA","categoryB","attention_check","correct_response","original_trial_index","original_question_index","attention_check_id","correct","x","y","item"
"subj_01","causation","second",3,41,66,"sit down","see something","physical","cognitive",FALSE,NA,9,"10",NA,NA,NA,NA,NA
"subj_01","causation","second",3,42,30,"jump up and down","see something","physical","cognitive",FALSE,NA,9,"11",NA,NA,NA,NA,NA
"subj_01","causation","second",3,43,31,"become hungry","see something","physiological","cognitive",FALSE,NA,9,"12",NA,NA,NA,NA,NA
"subj_01","causation","second",3,44,36,"get sick","see something","physiological","cognitive",FALSE,NA,9,"13",NA,NA,NA,NA,NA
"subj_01","causation","second",3,45,33,"take a walk","see something","physical","cognitive",FALSE,NA,9,"14",NA,NA,NA,NA,NA
"subj_01","causation","second",4,46,28,"feel scared","get tired","physiological","physiological",FALSE,NA,10,"0",NA,NA,NA,NA,NA
"subj_01","causation","second",4,47,33,"get tired","get tired","physiological","physiological",FALSE,NA,10,"1",NA,NA,NA,NA,NA
"subj_01","causation","second",4,48,36,"see something","get tired","cognitive","physiological",FALSE,NA,10,"2",NA,NA,NA,NA,NA
"subj_01","causation","second",4,49,35,"choose what to do","get tired","cognitive","physiological",FALSE,NA,10,"3",NA,NA,NA,NA,NA
"subj_01","causation","second",4,50,32,"take a walk","get tired","physical","physiological",FALSE,NA,10,"4",NA,NA,NA,NA,NA
"subj_01","causation","second",4,51,31,"jump up and down","get tired","physical","physiological",FALSE,NA,10,"5",NA,NA,NA,NA,NA
"subj_01","causation","second",4,52,29,"kick something","get tired","physical","physiological",FALSE,NA,10,"6",NA,NA,NA,NA,NA
"subj_01","causation","second",4,53,33,"reach for something","get tired","physical","physiological",FALSE,NA,10,"7",NA,NA,NA,NA,NA
"subj_01","causation","second",4,54,24,"experience pain","get tired","physiological","physiological",FALSE,NA,10,"8",NA,NA,NA,NA,NA
"subj_01","causation","second",4,55,32,"remember something","get tired","cognitive","physiological",FALSE,NA,10,"9",NA,NA,NA,NA,NA
"subj_01","causation","second",4,56,67,"sit down","get tired","physical","physiological",FALSE,NA,10,"10",NA,NA,NA,NA,NA
"subj_01","causation","second",4,57,21,"hear something","get tired","cognitive","physiological",FALSE,NA,10,"11",NA,NA,NA,NA,NA
"subj_01","causation","second",4,58,100,"become hungry","get tired","physiological","physiological",FALSE,NA,10,"12",NA,NA,NA,NA,NA
"subj_01","causation","second",4,59,0,NA,NA,NA,NA,TRUE,0,10,"13",1,TRUE,NA,NA,NA
"subj_01","causation","second",4,60,97,"get sick","get tired","physiological","physiological",FALSE,NA,10,"14",NA,NA,NA,NA,NA
"subj_01","causation","second",4,61,11,"think about something","get tired","cognitive","physiological",FALSE,NA,10,"15",NA,NA,NA,NA,NA
"subj_01","causation","second",5,62,66,"become hungry","get sick","physiological","physiological",FALSE,NA,11,"0",NA,NA,NA,NA,NA
"subj_01","causation","second",5,63,72,"jump up and down","get sick","physical","physiological",FALSE,NA,11,"1",NA,NA,NA,NA,NA
"subj_01","causation","second",5,64,86,"experience pain","get sick","physiological","physiological",FALSE,NA,11,"2",NA,NA,NA,NA,NA
"subj_01","causation","second",5,65,31,"sit down","get sick","physical","physiological",FALSE,NA,11,"3",NA,NA,NA,NA,NA
"subj_01","causation","second",5,66,100,"get sick","get sick","physiological","physiological",FALSE,NA,11,"4",NA,NA,NA,NA,NA
"subj_01","causation","second",5,67,22,"choose what to do","get sick","cognitive","physiological",FALSE,NA,11,"5",NA,NA,NA,NA,NA
"subj_01","causation","second",5,68,22,"see something","get sick","cognitive","physiological",FALSE,NA,11,"6",NA,NA,NA,NA,NA
"subj_01","causation","second",5,69,19,"feel scared","get sick","physiological","physiological",FALSE,NA,11,"7",NA,NA,NA,NA,NA
"subj_01","causation","second",5,70,81,"get tired","get sick","physiological","physiological",FALSE,NA,11,"8",NA,NA,NA,NA,NA
"subj_01","causation","second",5,71,23,"hear something","get sick","cognitive","physiological",FALSE,NA,11,"9",NA,NA,NA,NA,NA
"subj_01","causation","second",5,72,20,"kick something","get sick","physical","physiological",FALSE,NA,11,"10",NA,NA,NA,NA,NA
"subj_01","causation","second",5,73,7,"reach for something","get sick","physical","physiological",FALSE,NA,11,"11",NA,NA,NA,NA,NA
"subj_01","causation","second",5,74,67,"take a walk","get sick","physical","physiological",FALSE,NA,11,"12",NA,NA,NA,NA,NA
"subj_01","causation","second",5,75,23,"think about something","get sick","cognitive","physiological",FALSE,NA,11,"13",NA,NA,NA,NA,NA
"subj_01","causation","second",5,76,0,"remember something","get sick","cognitive","physiological",FALSE,NA,11,"14",NA,NA,NA,NA,NA
"subj_01","causation","second",6,77,20,"remember something","kick something","cognitive","physical",FALSE,NA,12,"0",NA,NA,NA,NA,NA
"subj_01","causation","second",6,78,32,"see something","kick something","cognitive","physical",FALSE,NA,12,"1",NA,NA,NA,NA,NA
"subj_01","causation","second",6,79,69,"reach for something","kick something","physical","physical",FALSE,NA,12,"2",NA,NA,NA,NA,NA
"subj_01","causation","second",6,80,58,"think about something","kick something","cognitive","physical",FALSE,NA,12,"3",NA,NA,NA,NA,NA
"subj_01","causation","second",6,81,83,"experience pain","kick something","physiological","physical",FALSE,NA,12,"4",NA,NA,NA,NA,NA
"subj_01","causation","second",6,82,20,"hear something","kick something","cognitive","physical",FALSE,NA,12,"5",NA,NA,NA,NA,NA
"subj_01","causation","second",6,83,18,"kick something","kick something","physical","physical",FALSE,NA,12,"6",NA,NA,NA,NA,NA
"subj_01","causation","second",6,84,19,"become hungry","kick something","physiological","physical",FALSE,NA,12,"7",NA,NA,NA,NA,NA
"subj_01","causation","second",6,85,15,"choose what to do","kick something","cognitive","physical",FALSE,NA,12,"8",NA,NA,NA,NA,NA
"subj_01","causation","second",6,86,14,"jump up and down","kick something","physical","physical",FALSE,NA,12,"9",NA,NA,NA,NA,NA
"subj_01","causation","second",6,87,15,"get tired","kick something","physiological","physical",FALSE,NA,12,"10",NA,NA,NA,NA,NA
"subj_01","causation","second",6,88,13,"get sick","kick something","physiological","physical",FALSE,NA,12,"11",NA,NA,NA,NA,NA
"subj_01","causation","second",6,89,14,"sit down","kick something","physical","physical",FALSE,NA,12,"12",NA,NA,NA,NA,NA
"subj_01","causation","second",6,90,15,"take a walk","kick something","physical","physical",FALSE,NA,12,"13",NA,NA,NA,NA,NA
"subj_01","causation","second",6,91,9,"feel scared","kick something","physiological","physical",FALSE,NA,12,"14",NA,NA,NA,NA,NA
"subj_01","causation","second",7,92,34,"reach for something","jump up and down","physical","physical",FALSE,NA,13,"0",NA,NA,NA,NA,NA
"subj_01","causation","second",7,93,100,"think about something","jump up and down","cognitive","physical",FALSE,NA,13,"1",NA,NA,NA,NA,NA
"subj_01","causation","second",7,94,23,"kick something","jump up and down","physical","physical",FALSE,NA,13,"2",NA,NA,NA,NA,NA
"subj_01","causation","second",7,95,10,"choose what to do","jump up and down","cognitive","physical",FALSE,NA,13,"3",NA,NA,NA,NA,NA
"subj_01","causation","second",7,96,34,"take a walk","jump up and down","physical","physical",FALSE,NA,13,"4",NA,NA,NA,NA,NA
"subj_01","causation","second",7,97,14,"get tired","jump up and down","physiological","physical",FALSE,NA,13,"5",NA,NA,NA,NA,NA
"subj_01","causation","second",7,98,40,"remember something","jump up and down","cognitive","physical",FALSE,NA,13,"6",NA,NA,NA,NA,NA
"subj_01","causation","second",7,99,7,"feel scared","jump up and down","physiological","physical",FALSE,NA,13,"7",NA,NA,NA,NA,NA
"subj_01","causation","second",7,100,13,"jump up and down","jump up and down","physical","physical",FALSE,NA,13,"8",NA,NA,NA,NA,NA
"subj_01","causation","second",7,101,17,"see something","jump up and down","cognitive","physical",FALSE,NA,13,"9",NA,NA,NA,NA,NA
"subj_01","causation","second",7,102,11,"get sick","jump up and down","physiological","physical",FALSE,NA,13,"10",NA,NA,NA,NA,NA
"subj_01","causation","second",7,103,15,"sit down","jump up and down","physical","physical",FALSE,NA,13,"11",NA,NA,NA,NA,NA
"subj_01","causation","second",7,104,33,"experience pain","jump up and down","physiological","physical",FALSE,NA,13,"12",NA,NA,NA,NA,NA
"subj_01","causation","second",7,105,20,"become hungry","jump up and down","physiological","physical",FALSE,NA,13,"13",NA,NA,NA,NA,NA
"subj_01","causation","second",7,106,13,"hear something","jump up and down","cognitive","physical",FALSE,NA,13,"14",NA,NA,NA,NA,NA
"subj_01","causation","second",8,107,66,"choose what to do","experience pain","cognitive","physiological",FALSE,NA,14,"0",NA,NA,NA,NA,NA
"subj_01","causation","second",8,108,73,"reach for something","experience pain","physical","physiological",FALSE,NA,14,"1",NA,NA,NA,NA,NA
"subj_01","causation","second",8,109,77,"jump up and down","experience pain","physical","physiological",FALSE,NA,14,"2",NA,NA,NA,NA,NA
"subj_01","causation","second",8,110,96,"get sick","experience pain","physiological","physiological",FALSE,NA,14,"3",NA,NA,NA,NA,NA
"subj_01","causation","second",8,111,84,"experience pain","experience pain","physiological","physiological",FALSE,NA,14,"4",NA,NA,NA,NA,NA
"subj_01","causation","second",8,112,75,NA,NA,NA,NA,TRUE,75,14,"5",2,TRUE,NA,NA,NA
"subj_01","causation","second",8,113,28,"sit down","experience pain","physical","physiological",FALSE,NA,14,"6",NA,NA,NA,NA,NA
"subj_01","causation","second",8,114,67,"take a walk","experience pain","physical","physiological",FALSE,NA,14,"7",NA,NA,NA,NA,NA
"subj_01","causation","second",8,115,89,"kick something","experience pain","physical","physiological",FALSE,NA,14,"8",NA,NA,NA,NA,NA
"subj_01","causation","second",8,116,69,"get tired","experience pain","physiological","physiological",FALSE,NA,14,"9",NA,NA,NA,NA,NA
"subj_01","causation","second",8,117,27,"think about something","experience pain","cognitive","physiological",FALSE,NA,14,"10",NA,NA,NA,NA,NA
"subj_01","causation","second",8,118,16,"become hungry","experience pain","physiological","physiological",FALSE,NA,14,"11",NA,NA,NA,NA,NA
"subj_01","causation","second",8,119,31,"feel scared","experience pain","physiological","physiological",FALSE,NA,14,"12",NA,NA,NA,NA,NA
"subj_01","causation","second",8,120,16,"hear something","experience pain","cognitive","physiological",FALSE,NA,14,"13",NA,NA,NA,NA,NA
"subj_01","causation","second",8,121,30,"see something","experience pain","cognitive","physiological",FALSE,NA,14,"14",NA,NA,NA,NA,NA
"subj_01","causation","second",8,122,16,"remember something","experience pain","cognitive","physiological",FALSE,NA,14,"15",NA,NA,NA,NA,NA
"subj_01","causation","second",9,123,81,"choose what to do","reach for something","cognitive","physical",FALSE,NA,15,"0",NA,NA,NA,NA,NA
"subj_01","causation","second",9,124,100,"reach for something","reach for something","physical","physical",FALSE,NA,15,"1",NA,NA,NA,NA,NA
"subj_01","causation","second",9,125,78,"get tired","reach for something","physiological","physical",FALSE,NA,15,"2",NA,NA,NA,NA,NA
"subj_01","causation","second",9,126,74,"think about something","reach for something","cognitive","physical",FALSE,NA,15,"3",NA,NA,NA,NA,NA
"subj_01","causation","second",9,127,21,"kick something","reach for something","physical","physical",FALSE,NA,15,"4",NA,NA,NA,NA,NA
"subj_01","causation","second",9,128,88,"hear something","reach for something","cognitive","physical",FALSE,NA,15,"5",NA,NA,NA,NA,NA
"subj_01","causation","second",9,129,71,"remember something","reach for something","cognitive","physical",FALSE,NA,15,"6",NA,NA,NA,NA,NA
"subj_01","causation","second",9,130,82,"become hungry","reach for something","physiological","physical",FALSE,NA,15,"7",NA,NA,NA,NA,NA
"subj_01","causation","second",9,131,69,"experience pain","reach for something","physiological","physical",FALSE,NA,15,"8",NA,NA,NA,NA,NA
"subj_01","causation","second",9,132,22,"sit down","reach for something","physical","physical",FALSE,NA,15,"9",NA,NA,NA,NA,NA
"subj_01","causation","second",9,133,75,"feel scared","reach for something","physiological","physical",FALSE,NA,15,"10",NA,NA,NA,NA,NA
"subj_01","causation","second",9,134,74,"jump up and down","reach for something","physical","physical",FALSE,NA,15,"11",NA,NA,NA,NA,NA
"subj_01","causation","second",9,135,89,"get sick","reach for something","physiological","physical",FALSE,NA,15,"12",NA,NA,NA,NA,NA
"subj_01","causation","second",9,136,74,"see something","reach for something","cognitive","physical",FALSE,NA,15,"13",NA,NA,NA,NA,NA
"subj_01","causation","second",9,137,72,"take a walk","reach for something","physical","physical",FALSE,NA,15,"14",NA,NA,NA,NA,NA
"subj_01","causation","second",10,138,86,"experience pain","feel scared","physiological","physiological",FALSE,NA,16,"0",NA,NA,NA,NA,NA
"subj_01","causation","second",10,139,70,"choose what to do","feel scared","cognitive","physiological",FALSE,NA,16,"1",NA,NA,NA,NA,NA
"subj_01","causation","second",10,140,61,"sit down","feel scared","physical","physiological",FALSE,NA,16,"2",NA,NA,NA,NA,NA
"subj_01","causation","second",10,141,36,"take a walk","feel scared","physical","physiological",FALSE,NA,16,"3",NA,NA,NA,NA,NA
"subj_01","causation","second",10,142,24,"think about something","feel scared","cognitive","physiological",FALSE,NA,16,"4",NA,NA,NA,NA,NA
"subj_01","causation","second",10,143,38,"see something","feel scared","cognitive","physiological",FALSE,NA,16,"5",NA,NA,NA,NA,NA
"subj_01","causation","second",10,144,0,NA,NA,NA,NA,TRUE,100,16,"6",3,TRUE,NA,NA,NA
"subj_01","causation","second",10,145,74,"get tired","feel scared","physiological","physiological",FALSE,NA,16,"7",NA,NA,NA,NA,NA
"subj_01","causation","second",10,146,26,"become hungry","feel scared","physiological","physiological",FALSE,NA,16,"8",NA,NA,NA,NA,NA
"subj_01","causation","second",10,147,37,"reach for something","feel scared","physical","physiological",FALSE,NA,16,"9",NA,NA,NA,NA,NA
"subj_01","causation","second",10,148,14,"jump up and down","feel scared","physical","physiological",FALSE,NA,16,"10",NA,NA,NA,NA,NA
"subj_01","causation","second",10,149,37,"feel scared","feel scared","physiological","physiological",FALSE,NA,16,"11",NA,NA,NA,NA,NA
"subj_01","causation","second",10,150,69,"kick something","feel scared","physical","physiological",FALSE,NA,16,"12",NA,NA,NA,NA,NA
"subj_01","causation","second",10,151,67,"get sick","feel scared","physiological","physiological",FALSE,NA,16,"13",NA,NA,NA,NA,NA
"subj_01","causation","second",10,152,35,"remember something","feel scared","cognitive","physiological",FALSE,NA,16,"14",NA,NA,NA,NA,NA
"subj_01","causation","second",10,153,35,"hear something","feel scared","cognitive","physiological",FALSE,NA,16,"15",NA,NA,NA,NA,NA
"subj_01","causation","second",11,154,100,"hear something","hear something","cognitive","cognitive",FALSE,NA,17,"0",NA,NA,NA,NA,NA
"subj_01","causation","second",11,155,63,"remember something","hear something","cognitive","cognitive",FALSE,NA,17,"1",NA,NA,NA,NA,NA
"subj_01","causation","second",11,156,64,"kick something","hear something","physical","cognitive",FALSE,NA,17,"2",NA,NA,NA,NA,NA
"subj_01","causation","second",11,157,76,"feel scared","hear something","physiological","cognitive",FALSE,NA,17,"3",NA,NA,NA,NA,NA
"subj_01","causation","second",11,158,62,"get tired","hear something","physiological","cognitive",FALSE,NA,17,"4",NA,NA,NA,NA,NA
"subj_01","causation","second",11,159,74,"see something","hear something","cognitive","cognitive",FALSE,NA,17,"5",NA,NA,NA,NA,NA
"subj_01","causation","second",11,160,65,"jump up and down","hear something","physical","cognitive",FALSE,NA,17,"6",NA,NA,NA,NA,NA
"subj_01","causation","second",11,161,61,"reach for something","hear something","physical","cognitive",FALSE,NA,17,"7",NA,NA,NA,NA,NA
"subj_01","causation","second",11,162,65,"choose what to do","hear something","cognitive","cognitive",FALSE,NA,17,"8",NA,NA,NA,NA,NA
"subj_01","causation","second",11,163,58,"get sick","hear something","physiological","cognitive",FALSE,NA,17,"9",NA,NA,NA,NA,NA
"subj_01","causation","second",11,164,65,"take a walk","hear something","physical","cognitive",FALSE,NA,17,"10",NA,NA,NA,NA,NA
"subj_01","causation","second",11,165,72,"think about something","hear something","cognitive","cognitive",FALSE,NA,17,"11",NA,NA,NA,NA,NA
"subj_01","causation","second",11,166,66,"sit down","hear something","physical","cognitive",FALSE,NA,17,"12",NA,NA,NA,NA,NA
"subj_01","causation","second",11,167,73,"become hungry","hear something","physiological","cognitive",FALSE,NA,17,"13",NA,NA,NA,NA,NA
"subj_01","causation","second",11,168,66,"experience pain","hear something","physiological","cognitive",FALSE,NA,17,"14",NA,NA,NA,NA,NA
"subj_01","causation","second",12,169,97,"get sick","sit down","physiological","physical",FALSE,NA,18,"0",NA,NA,NA,NA,NA
"subj_01","causation","second",12,170,72,"hear something","sit down","cognitive","physical",FALSE,NA,18,"1",NA,NA,NA,NA,NA
"subj_01","causation","second",12,171,93,"become hungry","sit down","physiological","physical",FALSE,NA,18,"2",NA,NA,NA,NA,NA
"subj_01","causation","second",12,172,74,"choose what to do","sit down","cognitive","physical",FALSE,NA,18,"3",NA,NA,NA,NA,NA
"subj_01","causation","second",12,173,74,"take a walk","sit down","physical","physical",FALSE,NA,18,"4",NA,NA,NA,NA,NA
"subj_01","causation","second",12,174,85,"jump up and down","sit down","physical","physical",FALSE,NA,18,"5",NA,NA,NA,NA,NA
"subj_01","causation","second",12,175,75,"kick something","sit down","physical","physical",FALSE,NA,18,"6",NA,NA,NA,NA,NA
"subj_01","causation","second",12,176,64,"remember something","sit down","cognitive","physical",FALSE,NA,18,"7",NA,NA,NA,NA,NA
"subj_01","causation","second",12,177,85,"experience pain","sit down","physiological","physical",FALSE,NA,18,"8",NA,NA,NA,NA,NA
"subj_01","causation","second",12,178,65,"see something","sit down","cognitive","physical",FALSE,NA,18,"9",NA,NA,NA,NA,NA
"subj_01","causation","second",12,179,33,"get tired","sit down","physiological","physical",FALSE,NA,18,"10",NA,NA,NA,NA,NA
"subj_01","causation","second",12,180,38,"think about something","sit down","cognitive","physical",FALSE,NA,18,"11",NA,NA,NA,NA,NA
"subj_01","causation","second",12,181,100,"sit down","sit down","physical","physical",FALSE,NA,18,"12",NA,NA,NA,NA,NA
"subj_01","causation","second",12,182,26,"feel scared","sit down","physiological","physical",FALSE,NA,18,"13",NA,NA,NA,NA,NA
"subj_01","causation","second",12,183,34,"reach for something","sit down","physical","physical",FALSE,NA,18,"14",NA,NA,NA,NA,NA
"subj_01","causation","second",13,184,85,"take a walk","remember something","physical","cognitive",FALSE,NA,19,"0",NA,NA,NA,NA,NA
"subj_01","causation","second",13,185,75,"reach for something","remember something","physical","cognitive",FALSE,NA,19,"1",NA,NA,NA,NA,NA
"subj_01","causation","second",13,186,63,"sit down","remember something","physical","cognitive",FALSE,NA,19,"2",NA,NA,NA,NA,NA
"subj_01","causation","second",13,187,100,"feel scared","remember something","physiological","cognitive",FALSE,NA,19,"3",NA,NA,NA,NA,NA
"subj_01","causation","second",13,188,86,"think about something","remember something","cognitive","cognitive",FALSE,NA,19,"4",NA,NA,NA,NA,NA
"subj_01","causation","second",13,189,100,"remember something","remember something","cognitive","cognitive",FALSE,NA,19,"5",NA,NA,NA,NA,NA
"subj_01","causation","second",13,190,86,"experience pain","remember something","physiological","cognitive",FALSE,NA,19,"6",NA,NA,NA,NA,NA
"subj_01","causation","second",13,191,83,"choose what to do","remember something","cognitive","cognitive",FALSE,NA,19,"7",NA,NA,NA,NA,NA
"subj_01","causation","second",13,192,91,"hear something","remember something","cognitive","cognitive",FALSE,NA,19,"8",NA,NA,NA,NA,NA
"subj_01","causation","second",13,193,70,"jump up and down","remember something","physical","cognitive",FALSE,NA,19,"9",NA,NA,NA,NA,NA
"subj_01","causation","second",13,194,67,"get sick","remember something","physiological","cognitive",FALSE,NA,19,"10",NA,NA,NA,NA,NA
"subj_01","causation","second",13,195,65,"get tired","remember something","physiological","cognitive",FALSE,NA,19,"11",NA,NA,NA,NA,NA
"subj_01","causation","second",13,196,100,NA,NA,NA,NA,TRUE,0,19,"12",4,TRUE,NA,NA,NA
"subj_01","causation","second",13,197,66,"become hungry","remember something","physiological","cognitive",FALSE,NA,19,"13",NA,NA,NA,NA,NA
"subj_01","causation","second",13,198,74,"kick something","remember something","physical","cognitive",FALSE,NA,19,"14",NA,NA,NA,NA,NA
"subj_01","causation","second",13,199,60,"see something","remember something","cognitive","cognitive",FALSE,NA,19,"15",NA,NA,NA,NA,NA
"subj_01","causation","second",14,200,84,"experience pain","take a walk","physiological","physical",FALSE,NA,20,"0",NA,NA,NA,NA,NA
"subj_01","causation","second",14,201,100,"think about something","take a walk","cognitive","physical",FALSE,NA,20,"1",NA,NA,NA,NA,NA
"subj_01","causation","second",14,202,100,"take a walk","take a walk","physical","physical",FALSE,NA,20,"2",NA,NA,NA,NA,NA
"subj_01","causation","second",14,203,88,"see something","take a walk","cognitive","physical",FALSE,NA,20,"3",NA,NA,NA,NA,NA
"subj_01","causation","second",14,204,85,"choose what to do","take a walk","cognitive","physical",FALSE,NA,20,"4",NA,NA,NA,NA,NA
"subj_01","causation","second",14,205,94,"reach for something","take a walk","physical","physical",FALSE,NA,20,"5",NA,NA,NA,NA,NA
"subj_01","causation","second",14,206,74,"sit down","take a walk","physical","physical",FALSE,NA,20,"6",NA,NA,NA,NA,NA
"subj_01","causation","second",14,207,88,"feel scared","take a walk","physiological","physical",FALSE,NA,20,"7",NA,NA,NA,NA,NA
"subj_01","causation","second",14,208,77,"remember something","take a walk","cognitive","physical",FALSE,NA,20,"8",NA,NA,NA,NA,NA
"subj_01","causation","second",14,209,87,"hear something","take a walk","cognitive","physical",FALSE,NA,20,"9",NA,NA,NA,NA,NA
"subj_01","causation","second",14,210,26,"get sick","take a walk","physiological","physical",FALSE,NA,20,"10",NA,NA,NA,NA,NA
"subj_01","causation","second",14,211,34,"become hungry","take a walk","physiological","physical",FALSE,NA,20,"11",NA,NA,NA,NA,NA
"subj_01","causation","second",14,212,37,"get tired","take a walk","physiological","physical",FALSE,NA,20,"12",NA,NA,NA,NA,NA
"subj_01","causation","second",14,213,29,"kick something","take a walk","physical","physical",FALSE,NA,20,"13",NA,NA,NA,NA,NA
"subj_01","causation","second",14,214,12,"jump up and down","take a walk","physical","physical",FALSE,NA,20,"14",NA,NA,NA,NA,NA
"subj_01","causation","second",15,215,24,"see something","choose what to do","cognitive","cognitive",FALSE,NA,21,"0",NA,NA,NA,NA,NA
"subj_01","causation","second",15,216,14,"jump up and down","choose what to do","physical","cognitive",FALSE,NA,21,"1",NA,NA,NA,NA,NA
"subj_01","causation","second",15,217,76,"get sick","choose what to do","physiological","cognitive",FALSE,NA,21,"2",NA,NA,NA,NA,NA
"subj_01","causation","second",15,218,66,"experience pain","choose what to do","physiological","cognitive",FALSE,NA,21,"3",NA,NA,NA,NA,NA
"subj_01","causation","second",15,219,79,"hear something","choose what to do","cognitive","cognitive",FALSE,NA,21,"4",NA,NA,NA,NA,NA
